filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1309_ch_948_strand.fast5	142b365b-da85-479a-b9af-f21d864139fc	f92717327e20661b488f6bebe7463e7dfa7490be	948	1772.6515	1.32975	1008	False	0.06925	1008	1.2605	1008	180	4.84	-0.0023
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_961_ch_774_strand.fast5	181564e4-195e-4512-bd64-36274e9e57f9	f92717327e20661b488f6bebe7463e7dfa7490be	774	1716.5045	2.77775	2154	True	0.08525	2154	2.6925	2154	1543	10.024	-0.0009
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_954_ch_2398_strand.fast5	1f9909e0-2fb3-44c6-b09a-66afde3facda	f92717327e20661b488f6bebe7463e7dfa7490be	2398	1709.4805	1.25375	993	True	0.01175	993	1.242	993	695	8.835	-0.002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1088_ch_1800_strand.fast5	1fb0b4e0-aaa8-4eab-a011-8e398dc9e308	f92717327e20661b488f6bebe7463e7dfa7490be	1800	1702.68675	23.39025	18528	True	0.23025	18528	23.16	18528	13498	13.543	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1726_ch_1357_strand.fast5	1ff527bf-c7f4-486d-b973-35cf825cc28d	f92717327e20661b488f6bebe7463e7dfa7490be	1357	1691.1945	2.47375	1929	True	0.0615	1929	2.41225	1929	1587	9.421	-0.0011
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1190_ch_1580_strand.fast5	232eaabc-784c-4929-9c92-f6c2aeb4ec48	f92717327e20661b488f6bebe7463e7dfa7490be	1580	1732.57725	1.32575	1060	True	0.0	1060	1.32575	1060	673	9.584	-0.0011
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1277_ch_2088_strand.fast5	2a1f8f27-e16c-4547-862d-5ec0b33b7893	f92717327e20661b488f6bebe7463e7dfa7490be	2088	1729.65075	1.26925	940	True	0.09375	940	1.1755	940	720	10.21	-0.0012
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_863_ch_727_strand.fast5	2aab0635-c118-4f03-883f-957ede4de778	f92717327e20661b488f6bebe7463e7dfa7490be	727	1711.3005	1.033	809	True	0.0215	809	1.0115	809	608	11.324	-0.0007
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_756_ch_2387_strand.fast5	31be3c2b-3257-443d-abf2-997fed5e6bc6	f92717327e20661b488f6bebe7463e7dfa7490be	2387	1768.5255	3.9235	3138	True	0.0	3138	3.9235	3138	2377	9.648	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1145_ch_2048_strand.fast5	3ac3ffbf-ee41-4a85-80d5-0761a4515fdb	f92717327e20661b488f6bebe7463e7dfa7490be	2048	1722.172	15.65625	12491	True	0.042	12491	15.61425	12491	9348	12.169	-0.0003
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_927_ch_699_strand.fast5	5d5b5080-53d1-4cb9-b96e-923044e7c4d2	f92717327e20661b488f6bebe7463e7dfa7490be	699	1692.5635	33.8625	27022	True	0.08475	27022	33.77775	27022	18116	12.264	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1699_ch_2444_strand.fast5	6a0066cf-75b2-4a67-b60e-575ea788d161	f92717327e20661b488f6bebe7463e7dfa7490be	2444	1716.2805	1.3015	1041	True	0.0	1041	1.3015	1041	736	9.541	-0.0023
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1033_ch_1174_strand.fast5	725cba00-1b6a-4739-8fa7-b84abcea43c3	f92717327e20661b488f6bebe7463e7dfa7490be	1174	1714.2695	12.2935	9732	False	0.12825	9732	12.16525	9732	137	4.876	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_2435_ch_2230_strand.fast5	7439af8a-35cd-4bce-8569-68b30353920c	f92717327e20661b488f6bebe7463e7dfa7490be	2230	1715.324	2.23425	1758	True	0.0365	1758	2.19775	1758	910	7.249	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1295_ch_468_strand.fast5	812679fe-4f36-4791-8758-f0c1a03a27cd	f92717327e20661b488f6bebe7463e7dfa7490be	468	1759.9055	2.28475	1755	True	0.09025	1755	2.1945	1755	1321	12.747	-0.0013
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1019_ch_178_strand.fast5	a3389ccb-5d38-4ef1-b0b5-2d1f0445d534	f92717327e20661b488f6bebe7463e7dfa7490be	178	1760.1645	1.51975	1181	True	0.04325	1181	1.4765	1181	718	10.295	-0.0005
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_2575_ch_1401_strand.fast5	a910bc91-5f11-4468-84f1-101f1ac9c2c6	f92717327e20661b488f6bebe7463e7dfa7490be	1401	1693.965	1.6415	1114	True	0.248	1114	1.3935	1114	799	12.17	-0.0013
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1261_ch_1333_strand.fast5	aae7d3c3-0900-4244-8390-54266b0af4c7	f92717327e20661b488f6bebe7463e7dfa7490be	1333	1753.728	1.3645	1073	True	0.02325	1073	1.34125	1073	799	10.582	-0.0013
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1261_ch_2469_strand.fast5	ba1649b5-7643-40f6-8cc2-676406bf7cda	f92717327e20661b488f6bebe7463e7dfa7490be	2469	1691.45525	1.87525	1415	True	0.10575	1415	1.7695	1415	1091	10.39	-0.0011
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1586_ch_2425_strand.fast5	be94d76a-3b08-4c39-ac77-f9ca6bd33714	f92717327e20661b488f6bebe7463e7dfa7490be	2425	1727.9115	20.52625	16400	True	0.0255	16400	20.50075	16400	11996	13.201	-0.0001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_935_ch_1810_strand.fast5	c01eacf5-407e-4d14-915a-f906ec395b9d	f92717327e20661b488f6bebe7463e7dfa7490be	1810	1702.4315	2.799	2157	True	0.10225	2157	2.69675	2157	1674	9.485	-0.0001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1874_ch_1120_strand.fast5	c2dab141-6735-4d9e-b607-c8b352efa992	f92717327e20661b488f6bebe7463e7dfa7490be	1120	1758.2465	1.155	885	True	0.0485	885	1.1065	885	481	9.087	-0.0026
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_978_ch_2851_strand.fast5	cca0af10-6b18-44fc-a2b4-50068c572573	f92717327e20661b488f6bebe7463e7dfa7490be	2851	1711.9205	1.32775	1048	True	0.01725	1048	1.3105	1048	789	11.111	-0.0021
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_749_ch_2865_strand.fast5	cf274474-854e-4d24-91f4-e58a2d2ec12b	f92717327e20661b488f6bebe7463e7dfa7490be	2865	1727.321	1.019	577	True	0.297	577	0.722	577	388	10.097	-0.0027
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_917_ch_1217_strand.fast5	d752aa79-fdf7-4d11-884f-447f26578159	f92717327e20661b488f6bebe7463e7dfa7490be	1217	1676.51375	20.83475	16667	True	0.0	16667	20.83475	16667	12172	11.465	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1052_ch_1187_strand.fast5	dda9d65f-0eb7-4a3e-b6be-4f3eaa6cfee5	f92717327e20661b488f6bebe7463e7dfa7490be	1187	1725.75975	22.6445	18115	True	0.0	18115	22.6445	18115	13026	13.423	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_2837_ch_635_strand.fast5	df35dafb-3865-408b-9b2c-bc066ad3e455	f92717327e20661b488f6bebe7463e7dfa7490be	635	1698.49175	34.44575	27556	False	0.0	27556	34.44575	27556	355	4.954	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_860_ch_2263_strand.fast5	f27c4056-7d29-4653-b56f-5477bd71e5a8	f92717327e20661b488f6bebe7463e7dfa7490be	2263	1747.05725	1.461	1168	True	0.0	1168	1.461	1168	883	9.742	-0.0013
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1448_ch_126_strand.fast5	faf98435-c292-45b5-9afb-ad2b6011fd2c	f92717327e20661b488f6bebe7463e7dfa7490be	126	1703.78375	3.10525	2484	False	0.0	2484	3.10525	2484	376	6.505	-0.0009
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_908_ch_305_strand.fast5	ff4bb7d4-86a4-4e30-bcb0-029ada6fab5f	f92717327e20661b488f6bebe7463e7dfa7490be	305	1732.9085	11.0995	8826	True	0.0665	8826	11.033	8826	6351	10.101	-0.0001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_10911_ch_1415_strand.fast5	ffd03fd4-f076-408c-b8e1-b9adcce3ced6	f92717327e20661b488f6bebe7463e7dfa7490be	1415	1769.318	1.55625	1229	True	0.0195	1229	1.53675	1229	952	9.709	-0.0014
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1298_ch_1689_strand.fast5	0e866685-0c24-46ff-98bf-68c74e50402f	f92717327e20661b488f6bebe7463e7dfa7490be	1689	1735.9965	1.877	1501	True	0.0	1501	1.877	1501	1082	11.671	-0.0011
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1076_ch_2036_strand.fast5	170a0da7-abff-4917-ac77-78c85b7da6de	f92717327e20661b488f6bebe7463e7dfa7490be	2036	1714.96825	1.94125	1499	True	0.0675	1499	1.87375	1499	1126	12.396	-0.001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_800_ch_1344_strand.fast5	19d21c47-5d17-4e5f-8586-f0b52173df0f	f92717327e20661b488f6bebe7463e7dfa7490be	1344	1722.6155	3.6875	2918	True	0.03925	2918	3.64825	2918	1626	9.08	-0.0008
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1423_ch_56_strand.fast5	2f67fe0a-8d06-474e-92d3-ea1c3ebb3ff1	f92717327e20661b488f6bebe7463e7dfa7490be	56	1769.57125	2.0665	1597	True	0.07	1597	1.9965	1597	1134	12.226	-0.0013
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_893_ch_2423_strand.fast5	335fc125-5103-4238-a79e-b457e61ded30	f92717327e20661b488f6bebe7463e7dfa7490be	2423	1751.52025	2.101	1640	True	0.05	1640	2.051	1640	1210	10.406	-0.0009
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1769_ch_1423_strand.fast5	38e2a869-4d22-4c9b-a5e3-96a2fb8f3303	f92717327e20661b488f6bebe7463e7dfa7490be	1423	1730.1265	4.1095	3287	True	0.0	3287	4.1095	3287	2404	10.439	-0.0004
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1292_ch_2460_strand.fast5	3b7efcf3-4980-4afe-b7aa-d54ef9a4eb38	f92717327e20661b488f6bebe7463e7dfa7490be	2460	1722.89875	3.50675	2755	True	0.06275	2755	3.444	2755	1750	8.16	-0.0006
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1633_ch_1454_strand.fast5	40e6d08c-f30e-4598-83c1-d7f18def43d8	f92717327e20661b488f6bebe7463e7dfa7490be	1454	1721.7375	4.046	3236	True	0.0	3236	4.046	3236	2497	12.676	-0.0004
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1334_ch_414_strand.fast5	4a723aa7-bbc8-4f1a-96c4-d00d3a9f17db	f92717327e20661b488f6bebe7463e7dfa7490be	414	1702.78225	3.12975	2503	True	0.0	2503	3.12975	2503	1777	10.397	-0.0006
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1105_ch_731_strand.fast5	4afaeb55-0201-48d7-97a4-edfec6c57815	f92717327e20661b488f6bebe7463e7dfa7490be	731	1701.11225	1.15525	896	True	0.03475	896	1.1205	896	674	11.208	-0.0011
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1697_ch_2380_strand.fast5	6ff777c1-b973-4d5f-a73a-079426dcd757	f92717327e20661b488f6bebe7463e7dfa7490be	2380	1715.0275	4.51225	3583	True	0.0325	3583	4.47975	3583	2429	13.368	-0.0006
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_728_ch_2884_strand.fast5	79d4b652-19e9-46db-8ebc-64f5f061e83e	f92717327e20661b488f6bebe7463e7dfa7490be	2884	1725.65825	2.8675	2123	True	0.21375	2123	2.65375	2123	1619	9.252	-0.001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_852_ch_2302_strand.fast5	7a32b87f-f041-434e-84ae-c389397439ce	f92717327e20661b488f6bebe7463e7dfa7490be	2302	1754.79475	1.12125	857	True	0.05	857	1.07125	857	567	9.211	-0.0028
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_909_ch_2519_strand.fast5	8189f165-c9d4-4913-86f1-f6c8f8f612d7	f92717327e20661b488f6bebe7463e7dfa7490be	2519	1747.275	24.441	19546	True	0.0085	19546	24.4325	19546	8325	11.582	-0.0001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1698_ch_2458_strand.fast5	9ea381fd-fae0-4dff-947b-884f18d31fe2	f92717327e20661b488f6bebe7463e7dfa7490be	2458	1750.1835	1.113	868	True	0.02725	868	1.08575	868	570	12.509	-0.0015
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_847_ch_2693_strand.fast5	a1efa267-3358-4a70-9d24-b766e191b3cc	f92717327e20661b488f6bebe7463e7dfa7490be	2693	1732.30075	2.1275	1606	True	0.11925	1606	2.00825	1606	1211	10.983	-0.001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1047_ch_556_strand.fast5	adba0811-d241-494f-9826-7d95c4616720	f92717327e20661b488f6bebe7463e7dfa7490be	556	1731.17475	2.25675	1778	True	0.03425	1778	2.2225	1778	1308	11.38	-0.001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_669_ch_1079_strand.fast5	aea4ccca-4ee0-4269-ba5f-caa95c36fb0f	f92717327e20661b488f6bebe7463e7dfa7490be	1079	1722.211	2.284	1783	True	0.05425	1783	2.22975	1783	1364	13.121	-0.0011
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1521_ch_325_strand.fast5	b6f4ad96-6351-42a7-ad35-ff20a33cddeb	f92717327e20661b488f6bebe7463e7dfa7490be	325	1765.3865	6.168	4912	True	0.02725	4912	6.14075	4912	2368	10.631	-0.0004
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1020_ch_536_strand.fast5	b7551fdc-63bb-436b-9d1e-3bae4a915109	f92717327e20661b488f6bebe7463e7dfa7490be	536	1704.733	38.58575	30857	True	0.01375	30857	38.572	30857	22554	13.616	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_659_ch_658_strand.fast5	bbd125b3-df55-4558-9c66-3a38d5b45187	f92717327e20661b488f6bebe7463e7dfa7490be	658	1700.444	38.05375	30429	True	0.01725	30429	38.0365	30429	20837	8.332	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1240_ch_1309_strand.fast5	bdb7ee29-51c2-4649-b65a-e271d183d352	f92717327e20661b488f6bebe7463e7dfa7490be	1309	1762.56175	7.2605	5777	True	0.03875	5777	7.22175	5777	3682	10.363	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_633_ch_1084_strand.fast5	cf959573-be0e-4d94-8d05-78ed097c7e31	f92717327e20661b488f6bebe7463e7dfa7490be	1084	1757.444	2.19	1732	True	0.02425	1732	2.16575	1732	806	11.459	-0.0004
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_987_ch_872_strand.fast5	cfa84684-651c-43f7-a2f8-52e65d66b59e	f92717327e20661b488f6bebe7463e7dfa7490be	872	1750.46075	6.36525	5021	True	0.088	5021	6.27725	5021	3470	10.612	-0.0003
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_985_ch_884_strand.fast5	d0c624c1-581a-4897-9a93-e28cfbc568cf	f92717327e20661b488f6bebe7463e7dfa7490be	884	1708.558	2.42975	1943	True	0.0	1943	2.42975	1943	1277	9.812	-0.0007
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1159_ch_1966_strand.fast5	e6111158-ffc2-4595-aee1-b0e486febd12	f92717327e20661b488f6bebe7463e7dfa7490be	1966	1704.892	6.42975	5065	True	0.0975	5065	6.33225	5065	3504	12.735	-0.0003
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1299_ch_2509_strand.fast5	e9929d4c-3b8e-4e7a-a296-b34424055070	f92717327e20661b488f6bebe7463e7dfa7490be	2509	1706.54225	2.7055	1860	True	0.38025	1860	2.32525	1860	1317	10.74	-0.0006
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1045_ch_1844_strand.fast5	f41a503d-e392-4ef8-8284-2b3f610f179f	f92717327e20661b488f6bebe7463e7dfa7490be	1844	1707.322	1.693	1354	False	0.0	1354	1.693	1354	146	4.982	-0.0012
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_814_ch_734_strand.fast5	f9372526-3d97-43b0-a115-99b72d1f71f0	f92717327e20661b488f6bebe7463e7dfa7490be	734	1753.598	3.78475	3027	True	0.0	3027	3.78475	3027	1955	7.485	-0.0007
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_927_ch_1619_strand.fast5	f95362f7-d9aa-4350-a4dd-4950f3ffcb31	f92717327e20661b488f6bebe7463e7dfa7490be	1619	1712.793	40.785	32628	True	0.0	32628	40.785	32628	23225	12.624	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1221_ch_480_strand.fast5	054169f2-56f8-4a64-b11a-72fa250cba64	f92717327e20661b488f6bebe7463e7dfa7490be	480	1754.938	1.40925	1006	True	0.1515	1006	1.25775	1006	688	11.546	-0.0021
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_890_ch_2665_strand.fast5	0650cef8-5269-4e19-a247-9bb1e466e657	f92717327e20661b488f6bebe7463e7dfa7490be	2665	1697.2865	5.05575	4012	True	0.04	4012	5.01575	4012	2871	13.817	-0.0006
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1297_ch_2469_strand.fast5	08afb140-eedc-4801-ae95-a952d75b6d5a	f92717327e20661b488f6bebe7463e7dfa7490be	2469	1745.51725	1.81775	1454	True	0.0	1454	1.81775	1454	1004	9.789	-0.0008
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_769_ch_773_strand.fast5	0a79eb84-15bf-430c-bdfc-9d556512dd60	f92717327e20661b488f6bebe7463e7dfa7490be	773	1714.24175	1.29725	920	True	0.1465	920	1.15075	920	606	13.295	-0.0012
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1523_ch_702_strand.fast5	13c5f5f5-0d70-4efd-b8d5-0666266b016a	f92717327e20661b488f6bebe7463e7dfa7490be	702	1719.269	2.25675	1793	True	0.0155	1793	2.24125	1793	1304	12.826	-0.0005
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_929_ch_416_strand.fast5	2742085e-1ece-4427-a928-e7776f6ad12b	f92717327e20661b488f6bebe7463e7dfa7490be	416	1769.36325	3.764	3011	True	0.0	3011	3.764	3011	2208	10.507	-0.0008
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1038_ch_598_strand.fast5	2a1c21ae-bbd0-4cc1-bee4-2a16a42b5efb	f92717327e20661b488f6bebe7463e7dfa7490be	598	1713.88675	14.0045	11125	True	0.09775	11125	13.90675	11125	8451	10.111	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_942_ch_941_strand.fast5	4b51eb3b-7cac-46c8-8968-4bbfd01eea06	f92717327e20661b488f6bebe7463e7dfa7490be	941	1751.0275	1.02975	823	True	0.0	823	1.02975	823	638	11.59	-0.0029
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1049_ch_1844_strand.fast5	4d4b2003-3921-4c16-bbb6-7a8f0b89173a	f92717327e20661b488f6bebe7463e7dfa7490be	1844	1710.70025	1.5525	1242	True	0.0	1242	1.5525	1242	932	10.736	-0.001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1524_ch_1445_strand.fast5	5846d4c4-1d44-428b-892f-488ebf0382a4	f92717327e20661b488f6bebe7463e7dfa7490be	1445	1714.2055	1.309	961	True	0.10775	961	1.20125	961	713	9.864	-0.002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1294_ch_1689_strand.fast5	69a82af0-d155-4841-b137-3548ea8b38e4	f92717327e20661b488f6bebe7463e7dfa7490be	1689	1732.75325	2.075	1637	True	0.028	1637	2.047	1637	1181	12.227	-0.0005
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_652_ch_2071_strand.fast5	79e30ebf-1f47-47c8-9b98-92cd1a296bb2	f92717327e20661b488f6bebe7463e7dfa7490be	2071	1770.51	1.5765	1261	True	0.0	1261	1.5765	1261	855	10.364	-0.0013
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1073_ch_1942_strand.fast5	84da99a6-83da-4de9-bb66-77c59d10d74e	f92717327e20661b488f6bebe7463e7dfa7490be	1942	1768.64775	1.537	1192	True	0.0465	1192	1.4905	1192	840	9.349	-0.0009
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_9754_ch_1599_strand.fast5	889a2424-818c-4700-b2da-c34eb110f820	f92717327e20661b488f6bebe7463e7dfa7490be	1599	1705.44425	39.979	31983	True	0.0	31983	39.979	31983	23822	12.548	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_655_ch_658_strand.fast5	8fc25699-a0c8-4c89-aa79-5099755ef145	f92717327e20661b488f6bebe7463e7dfa7490be	658	1694.28975	1.4425	1049	True	0.13125	1049	1.31125	1049	544	8.87	-0.001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_899_ch_727_strand.fast5	95eb89f6-90f7-4dcb-b8ef-b67f45f1e6c6	f92717327e20661b488f6bebe7463e7dfa7490be	727	1756.1935	1.82575	1391	True	0.08675	1391	1.739	1391	1041	9.987	-0.0006
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1192_ch_2375_strand.fast5	960de1ab-e901-4ed3-aa6b-6915a4b4472d	f92717327e20661b488f6bebe7463e7dfa7490be	2375	1729.87925	3.3065	2625	True	0.025	2625	3.2815	2625	1789	12.645	-0.0008
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_833_ch_1932_strand.fast5	ad7e22b5-ecb8-4a27-855f-e190084d9702	f92717327e20661b488f6bebe7463e7dfa7490be	1932	1734.4335	4.70625	3668	True	0.12125	3668	4.585	3668	1797	10.301	-0.0006
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1230_ch_265_strand.fast5	b10b888b-bd1e-4aca-acbc-d53bec2da8fa	f92717327e20661b488f6bebe7463e7dfa7490be	265	1730.3975	1.2895	819	True	0.26575	819	1.02375	819	618	9.836	-0.0018
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_2458_ch_777_strand.fast5	b7416e6d-40b1-4c6c-b6fe-e189726e5f36	f92717327e20661b488f6bebe7463e7dfa7490be	777	1741.8395	2.12225	1657	True	0.051	1657	2.07125	1657	1261	12.742	-0.0004
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1256_ch_2460_strand.fast5	cc5b5d21-03bf-48fc-bf14-88061b6bf57d	f92717327e20661b488f6bebe7463e7dfa7490be	2460	1689.3695	5.8565	4651	False	0.04175	4651	5.81475	4651	2301	6.876	-0.0004
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_858_ch_807_strand.fast5	d9f047c0-98dc-4de9-85b5-88f0b98ebced	f92717327e20661b488f6bebe7463e7dfa7490be	807	1752.19425	12.35525	9884	True	0.0	9884	12.35525	9884	7315	12.839	-0.0001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_918_ch_625_strand.fast5	e4a7d7ac-2461-4cdb-acc1-c516e76eed04	f92717327e20661b488f6bebe7463e7dfa7490be	625	1693.2695	2.6385	2110	True	0.0	2110	2.6385	2110	1559	11.091	-0.0008
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_826_ch_1902_strand.fast5	0df2184e-dc75-4f5a-848a-fcff8ff512dd	f92717327e20661b488f6bebe7463e7dfa7490be	1902	1755.985	5.95225	4569	True	0.24	4569	5.71225	4569	3504	13.096	-0.0001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_953_ch_317_strand.fast5	0ec61070-2a8a-441a-9791-c0d380405c85	f92717327e20661b488f6bebe7463e7dfa7490be	317	1738.6155	1.03675	808	True	0.026	808	1.01075	808	572	9.788	-0.0009
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1057_ch_1846_strand.fast5	1a9e87a7-eeb0-49f8-878f-b137c9eae4b8	f92717327e20661b488f6bebe7463e7dfa7490be	1846	1691.1875	3.5045	2728	True	0.094	2728	3.4105	2728	2027	12.208	-0.0006
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1048_ch_1955_strand.fast5	3a45c2d1-cd1c-40c7-bd8e-25c76269d689	f92717327e20661b488f6bebe7463e7dfa7490be	1955	1701.8485	5.68825	4550	True	0.0	4550	5.68825	4550	3336	12.519	-0.0001
